#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_hithlu_adj;Hithlu;;hithler;;;;;;;;;;;x
c_iant_iaur;Iant Iaur;Iant Iaur;Iant Iaur;;Iant Iaur;;;;;;;;;x
c_iant_iaur_adj;Iaurim;;Iant Iaurer;;;;;;;;;;;x
c_ivrin;Ivrin;Ivrin;Ivrin;;Ivrin;;;;;;;;;x
c_ivrin_adj;Ivrinrim;;ivriner;;;;;;;;;;;x
c_ladros;Ladros;Ladros;Ladros;;Ladros;;;;;;;;;x
c_ladros_adj;Ladrothrim;;ladroser;;;;;;;;;;;x
c_laegrimdor;Laegrimdor;Laegrimdor;Laegrimdor;;Laegrimdor;;;;;;;;;x
c_laegrimdor_adj;Laegrimdorim;;laegrimdorer;;;;;;;;;;;x
c_lammoth;Lammoth;;;;;;;;;;;;;x
c_lammoth_adj;Lammothrim;;;;;;;;;;;;;x
c_lanthir_lamath;Lanthir Lamath;;;;;;;;;;;x
c_lanthir_lamath_adj;Lanthir Lamathrim;;;;;;;;;;;;;x
c_legolin;Legolin;Legolin;Legolin;;Legolin;;;;;;;;;x
c_legolin_adj;Legolinrim;;legoliner;;;;;;;;;;;x
c_lhostesgar;Lhostesgar;Lhostesgar;Lhostesgar;;Lhostesgar;;;;;;;;;x
c_lhostesgar_adj;Lhostesgarim;;lhostesgarer;;;;;;;;;;;x
c_lhunorodrim;Lhúnorodrim;;;;;;;;;;;;;x
c_lhunorodrim_adj;Lhúnorodrin;;;;;;;;;;;;;x
c_lindon;Lindon;Lindon;Lindon;;Lindon;;;;;;;;;x
c_lindon_adj;Lindonrim;;lindoner;;;;;;;;;;;x
c_lisgardh;Lisgardh;Lisgardh;Lisgardh;;Lisgardh;;;;;;;;;x
c_lisgardh_adj;Lisgardhrim;;lisgardher;;;;;;;;;;;x
c_lithir;Lithir;Lithir;Lithir;;Lithir;;;;;;;;;x
c_lithir_adj;Lithirin;;lithirer;;;;;;;;;;;x
c_lond_gondolin;Lond Gondolin;Lond Gondolin;Lond Gondolin;;Lond Gondolin;;;;;;;;;x
c_lond_gondolin_adj;Lond Gondolindrim;;Lond Gondoliner;;;;;;;;;;;x
c_losgar;Losgar;Losgar;Losgar;;Losgar;;;;;;;;;x
c_losgar_adj;Losgarim;;losgarer;;;;;;;;;;;x
c_lossotil;Lossotil;Lossotil;Lossotil;;Lossotil;;;;;;;;;x
c_lossotil_adj;Lossotil;;lossotiler;;;;;;;;;;;x
c_lothlann;Lothlann;Lothlann;Lothlann;;Lothlann;;;;;;;;;x
c_lothlann_adj;Lothrim;;lothlanner;;;;;;;;;;;x
c_lune;Lune;Lune;Lune;;Lune;;;;;;;;;x
c_lune_adj;Lunin;;luner;;;;;;;;;;;x
c_maedhros_hills;Maedhros' Hills;Maedhros' Hills;Maedhros' Hills;;Maedhros' Hills;;;;;;;;;x
c_maedhros_hills_adj;Hill;;Maedhros' Hillser;;;;;;;;;;;x
c_maedros_march;Dor Maedros;;;;;;;;;;;;;x
c_maedros_march_adj;Maedhrothrim;;;;;;;;;;;;;x
c_maglors_gap;Dor Maglor;;;;;;;;;;;;;x
c_maglors_gap_adj;Maglorim;;;;;;;;;;;;;x
c_magors_watch;Magor's Watch;Magor's Watch;Magor's Watch;;Magor's Watch;;;;;;;;;x
c_magors_watch_adj;Magors Watch;;Magor's Watcher;;;;;;;;;;;x
c_malduin;Malduin;Malduin;Malduin;;Malduin;;;;;;;;;x
c_malduin_adj;Malduin;;malduiner;;;;;;;;;;;x
c_marshes_of_nevrast;Marshes of Nevrast;Marshes of Nevrast;Marshes of Nevrast;;Marshes of Nevrast;;;;;;;;;x
c_marshes_of_nevrast_adj;Marsh;;Marshes of Nevraster;;;;;;;;;;;x
c_men_i_naugrim;Men-i-Naugrim;Men-i-Naugrim;Men-i-Naugrim;;Men-i-Naugrim;;;;;;;;;x
c_men_i_naugrim_adj;Men-i-Naugrim;;men-i-naugrimer;;;;;;;;;;;x
c_menathrad;Menathrad;Menathrad;Menathrad;;Menathrad;;;;;;;;;x
c_menathrad_adj;Menathradrim;;menathrader;;;;;;;;;;;x
c_menegroth;Menegroth;Menegroth;Menegroth;;Menegroth;;;;;;;;;x
c_menegroth_adj;Menegrothrim;;menegrother;;;;;;;;;;;x
c_methed_en_glad;Methed-en-glad;Methed-en-glad;Methed-en-glad;;Methed-en-glad;;;;;;;;;x
c_methed_en_glad_adj;Methed-en-glad;;methed-en-glader;;;;;;;;;;;x
c_mindeb;Mindeb;Mindeb;Mindeb;;Mindeb;;;;;;;;;x
c_mindeb_adj;Mindebrim;;mindeber;;;;;;;;;;;x
c_minui_annui_eryn;Minui Annui Eryn;;;;;;;;;;;;x
c_minui_annui_eryn_adj;Minui Annui Erynin;;;;;;;;;;;;x
c_minui_edwyn_eryn;Minui Edwyn Eryn;;;;;;;;;;;;x
c_minui_edwyn_eryn_adj;Minui Edwyn Erynin;;;;;;;;;;;;x
c_mithrum;Mithrum;Mithrum;Mithrum;;Mithrum;;;;;;;;;x
c_mithrum_adj;Mithrum;;mithrumer;;;;;;;;;;;x
c_miwbunn;Mîwbunn;Mîwbunn;Mîwbunn;;Mîwbunn;;;;;;;;;x
c_miwbunn_adj;Mîwbunnrim;;mîwbunner;;;;;;;;;;;x
c_mouths_of_sirion;Mouths of Sirion;Mouths of Sirion;Mouths of Sirion;;Mouths of Sirion;;;;;;;;;x
c_mouths_of_sirion_adj;Mouth;;Mouths of Sirioner;;;;;;;;;;;x
c_mundrasse;Mundrasse;;;;;;;;;;;;x
c_mundrasse_adj;Mundrassin;;;;;;;;;;;;x
c_nalda_imbe_siryat;Nalda Imbë Siryat;Nalda Imbë Siryat;Nalda Imbë Siryat;;Nalda Imbë Siryat;;;;;;;;;x
c_nalda_imbe_siryat_adj;Nalda Imbë Siryatin;;Nalda Imbë Siryater;;;;;;;;;;;x
c_nan_dungortheb;Nan Dungortheb;Nan Dungortheb;Nan Dungortheb;;Nan Dungortheb;;;;;;;;;x
c_nan_dungortheb_adj;Dungorthebrim;;Nan Dungortheber;;;;;;;;;;;x
c_nan_elmoth;Nan Elmoth;Nan Elmoth;Nan Elmoth;;Nan Elmoth;;;;;;;;;x
c_nan_elmoth_adj;Elmothrim;;Nan Elmother;;;;;;;;;;;x
c_nan_i_naugrim;Nan-i-Naugrim;Nan-i-Naugrim;Nan-i-Naugrim;;Nan-i-Naugrim;;;;;;;;;x
c_nan_i_naugrim_adj;Nan-i-Naugrim;;nan-i-naugrimer;;;;;;;;;;;x
c_nan_narog;Nan-Narog;Nan-Narog;Nan-Narog;;Nan-Narog;;;;;;;;;x
c_nan_narog_adj;Nan-Narog;;nan-naroger;;;;;;;;;;;x
c_nan_sindeldi;Nan-Sindeldi;Nan-Sindeldi;Nan-Sindeldi;;Nan-Sindeldi;;;;;;;;;x
c_nan_sindeldi_adj;Nan-Sindeldi;;nan-sindelder;;;;;;;;;;;x
c_nan_tathren;Nan-tathren;Nan-tathren;Nan-tathren;;Nan-tathren;;;;;;;;;x
c_nan_tathren_adj;Nan-tathren;;nan-tathrener;;;;;;;;;;;x
c_nargothrond;Nargothrond;Nargothrond;Nargothrond;;Nargothrond;;;;;;;;;x
c_nargothrond_adj;Nargothrondrim;;nargothronder;;;;;;;;;;;x
c_neldoreth;Neldoreth;Neldoreth;Neldoreth;;Neldoreth;;;;;;;;;x
c_neldoreth_adj;Neldorethrim;;neldorether;;;;;;;;;;;x
c_nen_girith;Nen Girith;Nen Girith;Nen Girith;;Nen Girith;;;;;;;;;x
c_nen_girith_adj;Nen Girithrim;;Nen Girither;;;;;;;;;;;x
c_nen_lalaith;Nen Lalaith;Nen Lalaith;Nen Lalaith;;Nen Lalaith;;;;;;;;;x
c_nen_lalaith_adj;Lalaithrim;;Nen Lalaither;;;;;;;;;;;x
c_nevrast;Nevrast;Nevrast;Nevrast;;Nevrast;;;;;;;;;x
c_nevrast_adj;Nevrathrim;;nevraster;;;;;;;;;;;x
c_nimbrethil;Nimbrethil;Nimbrethil;Nimbrethil;;Nimbrethil;;;;;;;;;x
c_nimbrethil_adj;Nimbrethilin;;nimbrethiler;;;;;;;;;;;x
c_nivrim;Nivon;Nivon;Nivon;;Nivon;;;;;;;;;x
c_nivrim_adj;Nivonrim;;nivrimer;;;;;;;;;;;x
c_nivrost;Nivrost;Nivrost;Nivrost;;Nivrost;;;;;;;;;x
c_nivrost_adj;Nivrothrim;;nivroster;;;;;;;;;;;x
c_nogrod;Nogrod;Nogrod;Nogrod;;Nogrod;;;;;;;;;x
c_nogrod_adj;Nogrodrim;;nogroder;;;;;;;;;;;x
c_northern_ford;Forodathrad;;;;;;;;;;;;;x
c_northern_ford_adj;Forodathradrim;;Northern Ford;;;;;;;;;;;x
c_northern_marches;Northern Marches;Northern Marches;Northern Marches;;Northern Marches;;;;;;;;;x
c_northern_marches_adj;Northern March;;;;;;;;;;;;;x
c_northmarch;Northmarch;Northmarch;Northmarch;;Northmarch;;;;;;;;;x
c_northmarch_adj;Northmarch;;northmarcher;;;;;;;;;;;x
c_nunaluksor;Núnaluksor;Núnaluksor;Núnaluksor;;Núnaluksor;;;;;;;;;x
c_nunaluksor_adj;Núnaluksorin;;núnaluksorer;;;;;;;;;;;x
c_ohtar;Ohtar;Ohtar;Ohtar;;Ohtar;;;;;;;;;x
c_ohtar_adj;Ohtarim;;ohtarer;;;;;;;;;;;x
c_orfalch_echor;Orfalch Echor;Orfalch Echor;Orfalch Echor;;Orfalch Echor;;;;;;;;;x
c_orfalch_echor_adj;Orfalch Echorin;;Orfalch Echorer;;;;;;;;;;;x
c_ornuath;Ornuath;Ornuath;Ornuath;;Ornuath;;;;;;;;;x
c_ornuath_adj;Ornuathrim;;ornuather;;;;;;;;;;;x
c_orod_na_thon;Orod-na-Thôn;Orod-na-Thôn;Orod-na-Thôn;;Orod-na-Thôn;;;;;;;;;x
c_orod_na_thon_adj;Orod-na-Thôn;;orod-na-thôner;;;;;;;;;;;x
c_orod_ungol;Orod Ungol;Orod Ungol;Orod Ungol;;Orod Ungol;;;;;;;;;x
c_orod_ungol_adj;Orod Ungolrim;;Orod Ungoler;;;;;;;;;;;x
c_ost_in_arudan;Ost-in-Aradan;Ost-in-Aradan;Ost-in-Aradan;;Ost-in-Aradan;;;;;;;;;x
c_ost_in_arudan_adj;Aradanothrim;;;;;;;;;;;;;x
c_pass_of_anach;Pass of Anach;;;;;;;;;;;;;x
c_pass_of_anach_adj;Anachrim;;;;;;;;;;;;;x
c_pass_of_sirion;Vale of Sirion;;;;;;;;;;;;;x
c_pass_of_sirion_adj;Vale;;;;;;;;;;;;;x
c_passes_of_maglor;Maglor's Pass;Maglor's Pass;Maglor's Pass;;Maglor's Pass;;;;;;;;;x
c_passes_of_maglor_adj;Pass;;Pass;;;;;;;;;;;x
c_plains_of_sirion;Plains of Sirion;Plains of Sirion;Plains of Sirion;;Plains of Sirion;;;;;;;;;x
c_plains_of_sirion_adj;Plains;;Plains of Sirioner;;;;;;;;;;;x
c_radhrim;Radhrim;Radhrim;Radhrim;;Radhrim;;;;;;;;;x
c_radhrim_adj;Radhrim;;radhrimer;;;;;;;;;;;x
c_ramdal;Ramdal;Ramdal;Ramdal;;Ramdal;;;;;;;;;x
c_ramdal_adj;Ramdalrim;;ramdaler;;;;;;;;;;;x
c_raw_narog;Raw-Narog;Raw-Narog;Raw-Narog;;Raw-Narog;;;;;;;;;x
c_raw_narog_adj;Raw-Narogrim;;raw-naroger;;;;;;;;;;;x
c_region;Region;Region;Region;;Region;;;;;;;;;x
c_region_adj;Regionrim;;regioner;;;;;;;;;;;x
c_rerir;Rerir;Rerir;Rerir;;Rerir;;;;;;;;;x
c_rerir_adj;Reririn;;rerirer;;;;;;;;;;;x
c_rhunestolad;Rhûnestolad;Rhûnestolad;Rhûnestolad;;Rhûnestolad;;;;;;;;;x
c_rhunestolad_adj;Rhûnestoladrim;;rhûnestolader;;;;;;;;;;;x
c_ringeru;Ringeru;Ringeru;Ringeru;;Ringeru;;;;;;;;;x
c_ringeru_adj;Ringerin;;ringerer;;;;;;;;;;;x
c_ringimrath;Ringimrath;Ringimrath;Ringimrath;;Ringimrath;;;;;;;;;x
c_ringimrath_adj;Ringimrath;;ringimrather;;;;;;;;;;;x
c_rond_fingolfin;Rond Fingolfin;Rond Fingolfin;Rond Fingolfin;;Rond Fingolfin;;;;;;;;;x
c_rond_fingolfin_adj;Rond Fingolfin;;Rond Fingolfiner;;;;;;;;;;;x
c_rond_magor;Rond Magor;Rond Magor;Rond Magor;;Rond Magor;;;;;;;;;x
c_rond_magor_adj;Rond Magor;;Rond Magorer;;;;;;;;;;;x
c_rond_tuor;Rond Tuor;Rond Tuor;Rond Tuor;;Rond Tuor;;;;;;;;;x
c_rond_tuor_adj;Rond Tuor;;Rond Tuorer;;;;;;;;;;;x
c_sarn_athrad;Sarn Athrad;Sarn Athrad;Sarn Athrad;;Sarn Athrad;;;;;;;;;x
c_sarn_athrad_adj;Sarn Athradrim;;Sarn Athrader;;;;;;;;;;;x
c_sir_cabed;Sir-cabed;Sir-cabed;Sir-cabed;;Sir-cabed;;;;;;;;;x
c_sir_cabed_adj;Sir-cabedrim;;sir-cabeder;;;;;;;;;;;x
c_siriombar;Siriombar;Siriombar;Siriombar;;Siriombar;;;;;;;;;x
c_siriombar_adj;Siriombarrim;;siriombarer;;;;;;;;;;;x
c_sirthanc;Sirthanc;Sirthanc;Sirthanc;;Sirthanc;;;;;;;;;x
c_sirthanc_adj;Sirthancin;;sirthancer;;;;;;;;;;;x
c_taendol;Taendol;Taendol;Taendol;;Taendol;;;;;;;;;x
c_taendol_adj;Taendolrim;;taendoler;;;;;;;;;;;x
c_taer_brilthor;Taer-Brilthor;Taer-Brilthor;Taer-Brilthor;;Taer-Brilthor;;;;;;;;;x
c_taer_brilthor_adj;Taer-Brilthorim;;taer-brilthorer;;;;;;;;;;;x
c_talath_dirnen;Talath Dirnen;Talath Dirnen;Talath Dirnen;;Talath Dirnen;;;;;;;;;x
c_talath_dirnen_adj;Talath Dirnen;;Talath Dirnener;;;;;;;;;;;x
c_talath_im_teliath;Talath-im-Teliath;Talath-im-Teliath;Talath-im-Teliath;;Talath-im-Teliath;;;;;;;;;x
c_talath_im_teliath_adj;Talath-im-Teliathrim;;talath-im-teliather;;;;;;;;;;;x
c_talath_or_andram;Talath-or-Andram;Talath-or-Andram;Talath-or-Andram;;Talath-or-Andram;;;;;;;;;x
c_talath_or_andram_adj;Talath-or-Andram;;talath-or-andramer;;;;;;;;;;;x
c_talath_or_ramdal;Talath-or-Ramdal;Talath-or-Ramdal;Talath-or-Ramdal;;Talath-or-Ramdal;;;;;;;;;x
c_talath_or_ramdal_adj;Talath-or-Ramdalrim;;talath-or-ramdaler;;;;;;;;;;;x
c_talath_rhunen;Talath Rhûnen;Talath Rhûnen;Talath Rhûnen;;Talath Rhûnen;;;;;;;;;x
c_talath_rhunen_adj;Talath Rhûnin;;Talath Rhûnener;;;;;;;;;;;x
c_tanta_celu;Tanta Celu;Tanta Celu;Tanta Celu;;Tanta Celu;;;;;;;;;x
c_tanta_celu_adj;Tanta Celrim;;Tanta Celer;;;;;;;;;;;x
c_taras;Taras;Taras;Taras;;Taras;;;;;;;;;x
c_taras_adj;Tarathrim;;taraser;;;;;;;;;;;x
c_tasarinan;Tasarinan;Tasarinan;Tasarinan;;Tasarinan;;;;;;;;;x
c_tasarinan_adj;Tasarinan;;tasarinaner;;;;;;;;;;;x
c_taur_aros;Taur-Aros;Taur-Aros;Taur-Aros;;Taur-Aros;;;;;;;;;x
c_taur_aros_adj;Taur-Arothrim;;taur-aroser;;;;;;;;;;;x
c_taur_en_faroth;Taur en Faroth;Taur en Faroth;Taur en Faroth;;Taur en Faroth;;;;;;;;;x
c_taur_en_faroth_adj;Taur en Farothrim;;Taur en Farother;;;;;;;;;;;x
c_taur_na_guruthos;Taur-na-Guruthos;Taur-na-Guruthos;Taur-na-Guruthos;;Taur-na-Guruthos;;;;;;;;;x
c_taur_na_guruthos_adj;Taur-na-Guruthothrim;;taur-na-guruthoser;;;;;;;;;;;x
c_taur_na_neldor;Taur-na-neldor;Taur-na-neldor;Taur-na-neldor;;Taur-na-neldor;;;;;;;;;x
c_taur_na_neldor_adj;Taur-na-neldorim;;taur-na-neldorer;;;;;;;;;;;x
c_taurcil;Taurcil;Taurcil;Taurcil;;Taurcil;;;;;;;;;x
c_taurcil_adj;Taurcilin;;taurciler;;;;;;;;;;;x
c_tauriath;Tauriath;Tauriath;Tauriath;;Tauriath;;;;;;;;;x
c_tauriath_adj;Tauriathrim;;tauriather;;;;;;;;;;;x
c_tavar_ulca;Tavar Ulca;;;;;;;;;;;;x
c_tavar_ulca_adj;Tavar Ulca;;;;;;;;;;;;x
c_tavrobel;Tavrobel;Tavrobel;Tavrobel;;Tavrobel;;;;;;;;;x
c_tavrobel_adj;Tavrobelrim;;tavrobeler;;;;;;;;;;;x
c_thalos;Thalos;Thalos;Thalos;;Thalos;;;;;;;;;x
c_thalos_adj;Thalothrim;;thaloser;;;;;;;;;;;x
c_thangorodrim;Thangorodrim;Thangorodrim;Thangorodrim;;Thangorodrim;;;;;;;;;x
c_thangorodrim_adj;Thangorodrim;;thangorodrimer;;;;;;;;;;;x
c_tharascar;Tharascar;Tharascar;Tharascar;;Tharascar;;;;;;;;;x
c_tharascar_adj;Tharascarim;;tharascarer;;;;;;;;;;;x
c_thargrod;Thargrôd;Thargrôd;Thargrôd;;Thargrôd;;;;;;;;;x
c_thargrod_adj;Thargrôdrim;;thargrôder;;;;;;;;;;;x
c_tharnivrim;Tharnivrim;Tharnivrim;Tharnivrim;;Tharnivrim;;;;;;;;;x
c_tharnivrim_adj;Tharnivrim;;tharnivrimer;;;;;;;;;;;x
c_thimbalt;Thimbalt;Thimbalt;Thimbalt;;;;;;;;;;x
c_thimbalt_adj;Thimbalrim;Thimbalrim;Thimbalrim;;;;;;;;;;x
c_thorarhovan;Thorarhovan;Thorarhovan;Thorarhovan;;Thorarhovan;;;;;;;;;x
c_thorarhovan_adj;Thorarhovan;;thorarhovaner;;;;;;;;;;;x
c_tofnuath;Tofnuath;Tofnuath;Tofnuath;;Tofnuath;;;;;;;;;x
c_tofnuath_adj;Tofnuathrim;;tofnuather;;;;;;;;;;;x
c_tol_balar;Tol Balar;Tol Balar;Tol Balar;;Tol Balar;;;;;;;;;x
c_tol_balar_adj;Balarim;;Tol Balarer;;;;;;;;;;;x
c_tol_galen;Tol Galen;Tol Galen;Tol Galen;;Tol Galen;;;;;;;;;x
c_tol_galen_adj;Tol Galen;;Tol Galener;;;;;;;;;;;x
c_tol_sirion;Tol Sirion;Tol Sirion;Tol Sirion;;Tol Sirion;;;;;;;;;x
c_tol_sirion_adj;Tol Sirion;;Tol Sirioner;;;;;;;;;;;x
c_toll_glambr;Ened;Toll Glambr;Toll Glambr;;Toll Glambr;;;;;;;;;x
c_toll_glambr_adj;Enedrim;;Toll Glambrer;;;;;;;;;;;x
c_tum_en_duirroe;Tum-en-Duirroe;Tum-en-Duirroe;Tum-en-Duirroe;;Tum-en-Duirroe;;;;;;;;;x
c_tum_en_duirroe_adj;Tumrim;;tum-en-duirrer;;;;;;;;;;;x
c_tum_ivrin;Tum-Ivrin;Tum-Ivrin;Tum-Ivrin;;Tum-Ivrin;;;;;;;;;x
c_tum_ivrin_adj;Tum-Ivrin;;tum-ivriner;;;;;;;;;;;x
c_tumhalad;Tumhalad;Tumhalad;Tumhalad;;Tumhalad;;;;;;;;;x
c_tumhalad_adj;Tumhaladrim;;tumhalader;;;;;;;;;;;x
c_tumladen;Tumladen;Tumladen;Tumladen;;Tumladen;;;;;;;;;x
c_tumladen_adj;Tumladenrim;;tumladener;;;;;;;;;;;x
c_tur_haretha;Tûr Haretha;Tûr Haretha;Tûr Haretha;;Tûr Haretha;;;;;;;;;x
c_tur_haretha_adj;Tûr Harethain;;Tûr Harether;;;;;;;;;;;x
c_uldors_seat;Uldor's Seat;Uldor's Seat;Uldor's Seat;;Uldor's Seat;;;;;;;;;x
c_uldors_seat_adj;Uldors Seat;;Uldor's Seater;;;;;;;;;;;x
c_vinyathrad;Vinyathrad;Vinyathrad;Vinyathrad;;Vinyathrad;;;;;;;;;x
c_vinyathrad_adj;Vinyathradrim;;vinyathrader;;;;;;;;;;;x
c_minheldolath;Minheldolath;;;;;;;;;;;;;x
c_minheldolath_adj;Minheldolathrim;;;;;;;;;;;;;x
c_burgul_iarn;Burgûl-Iarn;;;;;;;;;;;;;x
c_burgul_iarn_adj;Burgûl-Iarn-Hai;;;;;;;;;;;;;x
c_bariannen;Bariannen;;;;;;;;;;;;;x
c_bariannen_adj;Bariannen;;;;;;;;;;;;;x
c_aeglir_arvethed;Aeglir Arvethed;;;;;;;;;;;;;x
c_aeglir_arvethed_adj;Arvethedrim;;;;;;;;;;;;;x
c_burzum_doraz;Burzum-Doraz;;;;;;;;;;;;;x
c_burzum_doraz_adj;Burzum-Doraz-Hai;;;;;;;;;;;;;x
c_nan_losnaeth;Nan Losnaeth;;;;;;;;;;;;;x
c_nan_losnaeth_adj;Losnaeth;;;;;;;;;;;;;x
c_torogmar;Torogmar;;;;;;;;;;;;;x
c_torogmar_adj;Torogmarim;;;;;;;;;;;;;x
c_narthalf;Narthalf;;;;;;;;;;;;;x
c_narthalf_adj;Narthalfrim;;;;;;;;;;;;;x
c_pendrath_iaur;Pendrath Iaur;;;;;;;;;;;;;x
c_pendrath_iaur_adj;Pendrathrim;;;;;;;;;;;;;x
c_lugku;Lugkû;;;;;;;;;;;;;x
c_lugku_adj;Lugkû-Hai;;;;;;;;;;;;;x
c_cheldolath;Cheldolath;;;;;;;;;;;;;x
c_cheldolath_adj;Cheldolathrim;;;;;;;;;;;;;x
c_gonardh;Gonardh;;;;;;;;;;;;;x
c_gonardh_adj;Gonardhin;;;;;;;;;;;;;x
c_lugongushar;Lugongushar;;;;;;;;;;;;;x
c_lugongushar_adj;Lugongushar-Hai;;;;;;;;;;;;;x
