#CODE;ENGLISH;FRENCH;GERMAN;SPANISH;ITALIAN;x
ca_town_1;Castle Town;Bourg fortifié;Burgstädtchen;Pueblo del castillo;;;;;;x
ca_stable_3;Stables;Écurie;Ställe;Establos;;;;x
ca_stable_4;Stables;Écurie;Ställe;Establos;;;;x
ca_stable_5;Stables;Écurie;Ställe;Establos;;;;x
ca_stable_6;Stables;Écurie;Ställe;Establos;;;;x
ct_wall_q_1;City Fortifications;Fortifications de la cité;Stadt-Befestigung;Fortificaciones de la Ciudad;;;;x
ct_wall_q_2;City Fortifications;Fortifications de la cité;Stadt-Befestigung;Fortificaciones de la Ciudad;;;;x
ct_wall_q_3;City Fortifications;Fortifications de la cité;Stadt-Befestigung;Fortificaciones de la Ciudad;;;;x
ct_wall_q_4;City Fortifications;Fortifications de la cité;Stadt-Befestigung;Fortificaciones de la Ciudad;;;;x
ct_wall_q_5;City Fortifications;Fortifications de la cité;Stadt-Befestigung;Fortificaciones de la Ciudad;;;;x
ct_wall_1;City Walls;Murailles de la cité;Stadtmauern;Muros de la Ciudad;;;;x
ct_wall_2;City Walls;Murailles de la cité;Stadtmauern;Muros de la Ciudad;;;;x
ct_wall_3;City Walls;Murailles de la cité;Stadtmauern;Muros de la Ciudad;;;;x
ct_wall_4;City Walls;Murailles de la cité;Stadtmauern;Muros de la Ciudad;;;;x
ct_wall_5;City Walls;Murailles de la cité;Stadtmauern;Muros de la Ciudad;;;;x
ct_training_grounds_1;Militia Training Ground;Camp d'entraînement de la milice;Miliz-Übungsplatz;Campo de Entrenamiento Militar;;;;x
ct_training_grounds_2;Militia Training Ground;Camp d'entraînement de la milice;Miliz-Übungsplatz;Campo de Entrenamiento Militar;;;;x
ct_training_grounds_3;Militia Training Ground;Camp d'entraînement de la milice;Miliz-Übungsplatz;Campo de Entrenamiento Militar;;;;x
ct_training_grounds_4;Militia Training Ground;Camp d'entraînement de la milice;Miliz-Übungsplatz;Campo de Entrenamiento Militar;;;;x
ct_training_grounds_5;Militia Training Ground;Camp d'entraînement de la milice;Miliz-Übungsplatz;Campo de Entrenamiento Militar;;;;x
ct_training_grounds_6;Militia Training Ground;Camp d'entraînement de la milice;Miliz-Übungsplatz;Campo de Entrenamiento Militar;;;;x
ct_guard_1;City Guard;Milice urbaine;Stadtwache;Guardia de la Ciudad;;;;x
ct_guard_2;City Guard;Milice urbaine;Stadtwache;Guardia de la Ciudad;;;;x
ct_guard_3;City Guard;Milice urbaine;Stadtwache;Guardia de la Ciudad;;;;x
ct_guard_4;City Guard;Milice urbaine;Stadtwache;Guardia de la Ciudad;;;;x
ct_guard_5;City Guard;Milice urbaine;Stadtwache;Guardia de la Ciudad;;;;x
ct_guard_6;City Guard;Milice urbaine;Stadtwache;Guardia de la Ciudad;;;;x
ct_barracks_1;Mustering Grounds;Place de rassemblement;Antrittsplatz;Campos de Reunión;;;;x
ct_barracks_2;Mustering Grounds;Place de rassemblement;Antrittsplatz;Campos de Reunión;;;;x
ct_barracks_3;Mustering Grounds;Place de rassemblement;Antrittsplatz;Campos de Reunión;;;;x
ct_barracks_4;Mustering Grounds;Place de rassemblement;Antrittsplatz;Campos de Reunión;;;;x
ct_barracks_5;Mustering Grounds;Place de rassemblement;Antrittsplatz;Campos de Reunión;;;;x
ct_barracks_6;Mustering Grounds;Place de rassemblement;Antrittsplatz;Campos de Reunión;;;;x
ct_port_1;Haven;Port;Hafen;Puerto;;;;x
ct_port_2;Haven;Port;Hafen;Puerto;;;;x
ct_port_3;Haven;Port;Hafen;Puerto;;;;x
ct_port_4;Haven;Port;Hafen;Puerto;;;;x
ct_port_5;Haven;Port;Hafen;Puerto;;;;x
tp_wall_q_1;Shrine Fortifications;Fortifications de l'église;Kirchen-Befestigung;Fortificaciones de la Iglesia;;;;x
tp_wall_q_2;Shrine Fortifications;Fortifications de l'église;Kirchen-Befestigung;Fortificaciones de la Iglesia;;;;x
tp_wall_q_3;Shrine Fortifications;Fortifications de l'église;Kirchen-Befestigung;Fortificaciones de la Iglesia;;;;x
tp_wall_q_4;Shrine Fortifications;Fortifications de l'église;Kirchen-Befestigung;Fortificaciones de la Iglesia;;;;x
tp_wall_q_5;Shrine Fortifications;Fortifications de l'église;Kirchen-Befestigung;Fortificaciones de la Iglesia;;;;x
tp_wall_1;Shrine Walls;Murailles de l'église;Kirchenmauern;Muros de la Iglesia;;;;x
tp_wall_2;Shrine Walls;Murailles de l'église;Kirchenmauern;Muros de la Iglesia;;;;x
tp_wall_3;Shrine Walls;Murailles de l'église;Kirchenmauern;Muros de la Iglesia;;;;x
tp_wall_4;Shrine Walls;Murailles de l'église;Kirchenmauern;Muros de la Iglesia;;;;x
tp_wall_5;Shrine Walls;Murailles de l'église;Kirchenmauern;Muros de la Iglesia;;;;x
tp_elite_barracks_1;Barracks;Caserne;Kasernen;Cuarteles;;;;x
tp_elite_barracks_2;Barracks;Caserne;Kasernen;Cuarteles;;;;x
tp_elite_barracks_3;Barracks;Caserne;Kasernen;Cuarteles;;;;x
tp_elite_barracks_4;Barracks;Caserne;Kasernen;Cuarteles;;;;x
tp_elite_barracks_5;Barracks;Caserne;Kasernen;Cuarteles;;;;x
tp_elite_barracks_6;Barracks;Caserne;Kasernen;Cuarteles;;;;x
tp_orcmonastery_1_desc;Orc-Cultists enforce the will of Morgoth;Les Orques de Morgul sont réputés pour leur férocité et leur dévouement à leur maitre.;;;;;;x
tp_orcmonastery_1;Tower of Cultists;Tour de Morgul;;;;;;x
tp_orcmonastery_2;Tower of Cultists;Tour de Morgul;;;;;;x
tp_orcmonastery_3;Tower of Cultists;Tour de Morgul;;;;;;x
tp_orcmonastery_4;Tower of Cultists;Tour de Morgul;;;;;;x
tp_orcmonastery_5;Tower of Cultist Chief;Tour de Morgul;;;;;;x
tp_orcmonastery_6;Tower of Cultist Chief;Tour de Morgul;;;;;;x
tp_morgulbarracks_1_desc;Private barracks for Cultists;Casernes privées pour les orques de Morgul;;;;;;x
tp_morgulbarracks_1;Cultist Barracks;Petite caserne de Morgul;;;;;;x
tp_morgulbarracks_2;Cultist Barracks;Caserne de Morgul;;;;;;x
tp_morgulbarracks_3;Cultist Barracks;Grande Caserne de Morgul;;;;;;x
tp_morgulbarracks_4;Cultist Barracks;Caserne d'Orques de Morgul;;;;;;x
tp_morgulbarracks_5;Cultist Barracks;Grande Caserne d'Orques de Morgul;;;;;;x
tp_morgulbarracks_6;Cultist Barracks;Grande Caserne d'Orques de Morgul;;;;;;x
tp_elite_morgulbarracks_1_desc;Elite Cultist enforcers are garrisoned here;L'élite des Orques de Morgul vivent et sont formés ici.;;;;;;x
tp_elite_morgulbarracks_1;Enforcer Barracks;Petit camp d'orques d'élite de Morgul;;;;;;x
tp_elite_morgulbarracks_2;Enforcer Barracks;Camp d'orques d'élite de Morgul;;;;;;x
tp_elite_morgulbarracks_3;Enforcer Barracks;Grand camp d'orques d'élite de Morgul;;;;;;x
tp_elite_morgulbarracks_4;Enforcer Barracks;Petite Caserne d'orques d'élite de Morgul;;;;;;x
tp_elite_morgulbarracks_5;Enforcer Barracks;Caserne d'orques d'élite de Morgul;;;;;;x
tp_elite_morgulbarracks_6;Enforcer Barracks;Grand camp d'orques d'élite de Morgul;;;;;;x
tp_orctown_1_desc;Orcs prefer to live separately from cultists.;Les Orques de Morgul préfèrent vivre séparément des autres.;;;;;;x
tp_orctown_1;Cultist Tunnels;Petit tunnel d'orques de Morgul;;;;;;x
tp_orctown_2;Cultist Tunnels;Tunnel d'orques de Morgul;;;;;;x
tp_orctown_3;Large Cultist Tunnels;Grand Tunnel d'orques de Morgul;;;;;;x
tp_orctown_4;Small Cultist Galleries;Petit réseau de Galeries d'orques de Morgul;;;;;;x
tp_orctown_5;Cultist Galleries;Réseau de galeries d'orques de Morgul;;;;;;x
tp_orctown_6;Grand Cultist Galleries;Grand réseau de galeries d'orques de Morgul;;;;;;x
tp_temple_to_city;Temple to City WIP;Temple to City WIP;;;;;;x
tp_temple_to_city_desc;Temple to City WIP;Temple to City WIP;;;;;;x
#MEP - ROADS;;;;;;;;x
ca_ruined_road_1;Ruined Roads;Route Abandonnée;;;Strade abbandonate;;x
ca_ruined_road_1_desc;Ruined Roads;Route Abandonnée;;;Strade abbandonate;;x
ca_dirt_road_2;Dirt Roads;Route de Terre;;;Strade sterrate;;x
tb_dirt_road_2;Dirt Roads;Route de Terre;;;Strade sterrate;;x
ca_dirt_road_2_desc;Dirt Roads;Route de Terre;;;Strade sterrate;;x
ca_paved_road_3;Paved Roads;Route Pavée;;;Strade lastricate;;x
ca_paved_road_3_desc;Paved Roads;Route Pavée;;;Strade lastricate;;x
ca_great_route_4;Great Route;Grande Route;;;Grande Arteria;;x
ca_great_route_4_desc;Great Route;Grande Route;;;Grande Arteria;;x
ct_ruined_road_1;Ruined Roads;Route Abandonnée;;;Strade abbandonate;;x
ct_ruined_road_1_desc;Ruined Roads;Route Abandonnée;;;Strade abbandonate;;x
ct_dirt_road_2;Dirt Roads;Route de Terre;;;Strade sterrate;;x
ct_dirt_road_2_desc;Dirt Roads;Route de Terre;;;Strade sterrate;;x
ct_paved_road_3;Paved Roads;Route Pavée;;;Strade lastricate;;x
ct_paved_road_3_desc;Paved Roads;Route Pavée;;;Strade lastricate;;x
ct_great_route_4;Great Route;Grande Route;;;Grande Arteria;;x
ct_great_route_4_desc;Great Route;Grande Route;;;Grande Arteria;;x
#WILDERNESS;;;;;;;;x
ca_wilderness;Wilderness;Nature Sauvage;;;;;x
ct_wilderness;Wilderness;Nature Sauvage;;;;;x
ca_wilderness_desc;There is nothing for men, elves or dwarves here... yet.;La Nature règne sans partage ici... pour l'instant.;;;;;x
#NOMAD BUILDINGS
no_horse_breeder_1;Horse Breeder;Élevage de chevaux;Pferdezüchter;;Criador de caballos.;;;;;;;;;x
no_horse_breeder_2;Horse Breeder;Élevage de chevaux;Pferdezüchter;;Criador de caballos.;;;;;;;;;x
no_horse_breeder_3;Horse Breeder;Élevage de chevaux;Pferdezüchter;;Criador de caballos.;;;;;;;;;x
no_horse_breeder_4;Horse Breeder;Élevage de chevaux;Pferdezüchter;;Criador de caballos.;;;;;;;;;x
no_horse_breeder_5;Horse Breeder;Élevage de chevaux;Pferdezüchter;;Criador de caballos.;;;;;;;;;x
no_horse_breeder_6;Horse Breeder;Élevage de chevaux;Pferdezüchter;;Criador de caballos.;;;;;;;;;x
no_horse_breeder_7;Horse Breeder;Élevage de chevaux;Pferdezüchter;;Criador de caballos.;;;;;;;;;x
no_horse_breeder_8;Horse Breeder;Élevage de chevaux;Pferdezüchter;;Criador de caballos.;;;;;;;;;x
no_horse_breeder_desc;Good horses are an essential part of any host.;;;;;;;;;;;;;x
no_wrestling_1;Arena;Lutte;Ringkampf;;lucha libre;;;;;;;;;x
no_wrestling_2;Arena;Lutte;Ringkampf;;lucha libre;;;;;;;;;x
no_wrestling_3;Arena;Lutte;Ringkampf;;lucha libre;;;;;;;;;x
no_wrestling_4;Arena;Lutte;Ringkampf;;lucha libre;;;;;;;;;x
no_wrestling_5;Arena;Lutte;Ringkampf;;lucha libre;;;;;;;;;x
no_wrestling_6;Arena;Lutte;Ringkampf;;lucha libre;;;;;;;;;x
no_wrestling_7;Arena;Lutte;Ringkampf;;lucha libre;;;;;;;;;x
no_wrestling_8;Arena;Lutte;Ringkampf;;lucha libre;;;;;;;;;x
no_wrestling_desc;In the arena, warriors fight for training and amusement.;Dans la fosse, on combat pour la gloire et pour le plaisir.;In der Ringergrube kämpft man um Ruhm und als Zeitvertreib.;;En el foso de lucha libre, la gente lucha por gloria y diversión.;;;;;;;;;x
no_shrine_1;Library;Sanctuaire;Schrein;;Lugar sagrado;;;;;;;;;x
no_shrine_2;Library;Sanctuaire;Schrein;;Lugar sagrado;;;;;;;;;x
no_shrine_3;Library;Sanctuaire;Schrein;;Lugar sagrado;;;;;;;;;x
no_shrine_4;Library;Sanctuaire;Schrein;;Lugar sagrado;;;;;;;;;x
no_shrine_5;Library;Sanctuaire;Schrein;;Lugar sagrado;;;;;;;;;x
no_shrine_6;Library;Sanctuaire;Schrein;;Lugar sagrado;;;;;;;;;x
no_shrine_7;Library;Sanctuaire;Schrein;;Lugar sagrado;;;;;;;;;x
no_shrine_8;Library;Sanctuaire;Schrein;;Lugar sagrado;;;;;;;;;x
no_shrine_desc;Scholars and students gather at the library, a collection of tents and shacks filled with books, to educate the young and preseve knowledge for the future.;Dans le sanctuaire, on pratique les principaux rites et cérémonies.;Am Schrein können die Menschen religiöse Rituale und Zeremonien durchführen.;;En el lugar sagrado la gente puede practicar los principales rituales y ceremonias religiosas.;;;;;;;;;x
no_ox_wagon_1;Ox & Wagon;Bœuf et chariot;Ochse und Karren;;Buey y carro;;;;;;;;;x
no_ox_wagon_2;Ox & Wagon;Bœuf et chariot;Ochse und Karren;;Buey y carro;;;;;;;;;x
no_ox_wagon_3;Ox & Wagon;Bœuf et chariot;Ochse und Karren;;Buey y carro;;;;;;;;;x
no_ox_wagon_4;Ox & Wagon;Bœuf et chariot;Ochse und Karren;;Buey y carro;;;;;;;;;x
no_ox_wagon_5;Ox & Wagon;Bœuf et chariot;Ochse und Karren;;Buey y carro;;;;;;;;;x
no_ox_wagon_6;Ox & Wagon;Bœuf et chariot;Ochse und Karren;;Buey y carro;;;;;;;;;x
no_ox_wagon_7;Ox & Wagon;Bœuf et chariot;Ochse und Karren;;Buey y carro;;;;;;;;;x
no_ox_wagon_8;Ox & Wagon;Bœuf et chariot;Ochse und Karren;;Buey y carro;;;;;;;;;x
no_ox_wagon_desc;Wagons pulled by oxen are used to move encampments and supplies.;On utilise des chariots tirés par des bœufs pour transporter des vivres aussi bien que des villages. On déplaçait souvent les yourtes sans les démonter, la communauté était nomade.;Ochsenkarren werden eingesetzt, um Dörfer und Vorräte zu transportieren. Die Jurten wurden für gewöhnlich komplett aufgebaut auf die Reise geschickt, wodurch eine mobile Gemeinschaft entstand.;;Los vagones tirados por bueyes se utilizan para trasladar aldeas y los suministros. Las yurtas eran comúnmente trasladadas totalmente montadas para conseguir una comunidad móvil.;;;;;;;;;x
no_sheep_1;Fields;Moutons;Schafe;;Oveja.;;;;;;;;;x
no_sheep_2;Fields;Moutons;Schafe;;Oveja.;;;;;;;;;x
no_sheep_3;Fields;Moutons;Schafe;;Oveja.;;;;;;;;;x
no_sheep_4;Fields;Moutons;Schafe;;Oveja.;;;;;;;;;x
no_sheep_5;Fields;Moutons;Schafe;;Oveja.;;;;;;;;;x
no_sheep_6;Fields;Moutons;Schafe;;Oveja.;;;;;;;;;x
no_sheep_7;Fields;Moutons;Schafe;;Oveja.;;;;;;;;;x
no_sheep_8;Fields;Moutons;Schafe;;Oveja.;;;;;;;;;x
no_sheep_desc;Wheat, barley, and other foodstuffs are grown in fields, as are plants required for cloth.;La laine de mouton sert à faire du feutre. On l'élève également pour sa viande.;Neben ihrer Rolle als Fleischlieferanten wurden Schafe auch gehalten, um aus ihrer Wolle Filz herzustellen.;;La lana de oveja se usa para hacer fieltro, además de la carne que las ovejas proporcionan.;;;;;;;;;x
no_hunting_parties_1;Hunting Parties;Groupes de chasse;Jagdtrupps;;Partidas de caza;;;;;;;;;x
no_hunting_parties_2;Hunting Parties;Groupes de chasse;Jagdtrupps;;Partidas de caza;;;;;;;;;x
no_hunting_parties_3;Hunting Parties;Groupes de chasse;Jagdtrupps;;Partidas de caza;;;;;;;;;x
no_hunting_parties_4;Hunting Parties;Groupes de chasse;Jagdtrupps;;Partidas de caza;;;;;;;;;x
no_hunting_parties_5;Hunting Parties;Groupes de chasse;Jagdtrupps;;Partidas de caza;;;;;;;;;x
no_hunting_parties_6;Hunting Parties;Groupes de chasse;Jagdtrupps;;Partidas de caza;;;;;;;;;x
no_hunting_parties_7;Hunting Parties;Groupes de chasse;Jagdtrupps;;Partidas de caza;;;;;;;;;x
no_hunting_parties_8;Hunting Parties;Groupes de chasse;Jagdtrupps;;Partidas de caza;;;;;;;;;x
no_hunting_parties_desc;Regular hunting activities are arranged in the region.;On organise souvent des parties de chasse dans la région.;In dem Gebiet werden regelmäßig Jagden durchgeführt.;;En la región se suelen organizar regularmente actividades de caza.;;;;;;;;;x
no_riding_contests_1;Riding Contests;Concours d'équitation;Reitwettbewerbe;;Concursos ecuestres;;;;;;;;;x
no_riding_contests_2;Riding Contests;Concours d'équitation;Reitwettbewerbe;;Concursos ecuestres;;;;;;;;;x
no_riding_contests_3;Riding Contests;Concours d'équitation;Reitwettbewerbe;;Concursos ecuestres;;;;;;;;;x
no_riding_contests_4;Riding Contests;Concours d'équitation;Reitwettbewerbe;;Concursos ecuestres;;;;;;;;;x
no_riding_contests_5;Riding Contests;Concours d'équitation;Reitwettbewerbe;;Concursos ecuestres;;;;;;;;;x
no_riding_contests_6;Riding Contests;Concours d'équitation;Reitwettbewerbe;;Concursos ecuestres;;;;;;;;;x
no_riding_contests_7;Riding Contests;Concours d'équitation;Reitwettbewerbe;;Concursos ecuestres;;;;;;;;;x
no_riding_contests_8;Riding Contests;Concours d'équitation;Reitwettbewerbe;;Concursos ecuestres;;;;;;;;;x
no_riding_contests_desc;A competition to bring forth the best horsemen.;Une compétition destinée à attirer les cavaliers les plus rapides.;Ein Wettkampf, um die schnellsten Reiter zu finden.;;Una competición para identificar a los jinetes más rápidos.;;;;;;;;;x
no_yam_1;Messenger Post;Yam;Yam;;Yam;;;;;;;;;x
no_yam_2;Messenger Post;Yam;Yam;;Yam;;;;;;;;;x
no_yam_3;Messenger Post;Yam;Yam;;Yam;;;;;;;;;x
no_yam_4;Messenger Post;Yam;Yam;;Yam;;;;;;;;;x
no_yam_5;Messenger Post;Yam;Yam;;Yam;;;;;;;;;x
no_yam_6;Messenger Post;Yam;Yam;;Yam;;;;;;;;;x
no_yam_7;Messenger Post;Yam;Yam;;Yam;;;;;;;;;x
no_yam_8;Messenger Post;Yam;Yam;;Yam;;;;;;;;;x
no_yam_desc;Checkpoints for a fast messenger system giving supplies allow messengers to travel huge distances every day.;Des relais permettant une transmission rapides des messages, offrant les vivres et les montures fraîches indispensables aux voyages sur de longues distances.;Posten, an denen die berittenen Boten des Botennetzwerks Verpflegung und frische Pferde erhalten konnten, sodass sie an einem Tag riesige Entfernungen zurücklegen konnten.;;Puntos de control para un sistema de mensajeros rápidos que proporcionan suministros y caballos frescos para permitir que mensajeros recorran grandes distancias al día.;;;;;;;;;x
no_baghatur_council_1;Knight Council;Le Conseil des Baghatur;Rat von Baatar;;Consejo de baghatur;;;;;;;;;x
no_baghatur_council_2;Knight Council;Le Conseil des Baghatur;Rat von Baatar;;Consejo de baghatur;;;;;;;;;x
no_baghatur_council_3;Knight Council;Le Conseil des Baghatur;Rat von Baatar;;Consejo de baghatur;;;;;;;;;x
no_baghatur_council_4;Knight Council;Le Conseil des Baghatur;Rat von Baatar;;Consejo de baghatur;;;;;;;;;x
no_baghatur_council_5;Knight Council;Le Conseil des Baghatur;Rat von Baatar;;Consejo de baghatur;;;;;;;;;x
no_baghatur_council_6;Knight Council;Le Conseil des Baghatur;Rat von Baatar;;Consejo de baghatur;;;;;;;;;x
no_baghatur_council_7;Knight Council;Le Conseil des Baghatur;Rat von Baatar;;Consejo de baghatur;;;;;;;;;x
no_baghatur_council_8;Knight Council;Le Conseil des Baghatur;Rat von Baatar;;Consejo de baghatur;;;;;;;;;x
no_baghatur_council_desc;The most proven heroes of the host gather to discuss everything from politics to tactics.;Les plus grands héros du royaume se rassemblent pour discuter de politique ou de tactiques militaires.;Hier versammeln sich die erfahrensten Recken des Reiches, um über Politik und Kriegsführung zu sprechen.;;Los héroes más probados del reino se reúnen para hablar de todo, de política a tácticas.;;;;;;;;;x
no_cattle_pens_1;Livestock Pens;Enclos à bétail;Pferche;;Corrales de ganado;;;;;;;;;x
no_cattle_pens_2;Livestock Pens;Enclos à bétail;Pferche;;Corrales de ganado;;;;;;;;;x
no_cattle_pens_3;Livestock Pens;Enclos à bétail;Pferche;;Corrales de ganado;;;;;;;;;x
no_cattle_pens_4;Livestock Pens;Enclos à bétail;Pferche;;Corrales de ganado;;;;;;;;;x
no_cattle_pens_5;Livestock Pens;Enclos à bétail;Pferche;;Corrales de ganado;;;;;;;;;x
no_cattle_pens_6;Livestock Pens;Enclos à bétail;Pferche;;Corrales de ganado;;;;;;;;;x
no_cattle_pens_7;Livestock Pens;Enclos à bétail;Pferche;;Corrales de ganado;;;;;;;;;x
no_cattle_pens_8;Livestock Pens;Enclos à bétail;Pferche;;Corrales de ganado;;;;;;;;;x
no_cattle_pens_desc;Livestock provide leather, meat, and coin for the host.;Le bétail fournit l'approvisionnement en viande ainsi qu'une force de travail.;Die Rinder liefern Fleisch und werden als Lasttiere eingesetzt.;;El ganado vacuno proporciona carne y trabajo como animales de carga.;;;;;;;;;x
no_meat_preserver_1;Meat Preserver;Conservation de la viande;Fleischkonservierer;;Conservante de carne;;;;;;;;;x
no_meat_preserver_2;Meat Preserver;Conservation de la viande;Fleischkonservierer;;Conservante de carne;;;;;;;;;x
no_meat_preserver_3;Meat Preserver;Conservation de la viande;Fleischkonservierer;;Conservante de carne;;;;;;;;;x
no_meat_preserver_4;Meat Preserver;Conservation de la viande;Fleischkonservierer;;Conservante de carne;;;;;;;;;x
no_meat_preserver_5;Meat Preserver;Conservation de la viande;Fleischkonservierer;;Conservante de carne;;;;;;;;;x
no_meat_preserver_6;Meat Preserver;Conservation de la viande;Fleischkonservierer;;Conservante de carne;;;;;;;;;x
no_meat_preserver_7;Meat Preserver;Conservation de la viande;Fleischkonservierer;;Conservante de carne;;;;;;;;;x
no_meat_preserver_8;Meat Preserver;Conservation de la viande;Fleischkonservierer;;Conservante de carne;;;;;;;;;x
no_meat_preserver_desc;Dried meat work as effective field rations for the bands.;La viande séchée est utilisée efficacement dans les rations militaires.;Dörrfleisch dient als effiziente Verpflegung für die Armee im Feld.;;La carne seca sirve eficazmente como raciones de campo para los ejércitos.;;;;;;;;;x
no_harbor_1;Harbor;Port;Hafen;;Puerto;;;;;;;;;x
no_harbor_2;Harbor;Port;Hafen;;Puerto;;;;;;;;;x
no_harbor_3;Harbor;Port;Hafen;;Puerto;;;;;;;;;x
no_harbor_4;Harbor;Port;Hafen;;Puerto;;;;;;;;;x
no_harbor_5;Harbor;Port;Hafen;;Puerto;;;;;;;;;x
no_harbor_6;Harbor;Port;Hafen;;Puerto;;;;;;;;;x
no_harbor_7;Harbor;Port;Hafen;;Puerto;;;;;;;;;x
no_harbor_8;Harbor;Port;Hafen;;Puerto;;;;;;;;;x
no_harbor_desc;A harbor village allowing small transport and trade ships to dock and be maintained.;Un village portuaire permet d'accueillir et de réparer de petits bateaux de transport et de commerce.;In einer Siedlung mit Hafen können kleine Transport- und Handelsschiffe anlegen und instand gesetzt werden.;;Un pueblo portuario que permite amarrar y mantener pequeños transportes y buques comerciales.;;;;;;;;;x
no_fishing_village_1;Fishing Village;Village de pêcheurs;Fischerdorf;;Pueblo de pescadores;;;;;;;;;x
no_fishing_village_2;Fishing Village;Village de pêcheurs;Fischerdorf;;Pueblo de pescadores;;;;;;;;;x
no_fishing_village_3;Fishing Village;Village de pêcheurs;Fischerdorf;;Pueblo de pescadores;;;;;;;;;x
no_fishing_village_4;Fishing Village;Village de pêcheurs;Fischerdorf;;Pueblo de pescadores;;;;;;;;;x
no_fishing_village_5;Fishing Village;Village de pêcheurs;Fischerdorf;;Pueblo de pescadores;;;;;;;;;x
no_fishing_village_6;Fishing Village;Village de pêcheurs;Fischerdorf;;Pueblo de pescadores;;;;;;;;;x
no_fishing_village_7;Fishing Village;Village de pêcheurs;Fischerdorf;;Pueblo de pescadores;;;;;;;;;x
no_fishing_village_8;Fishing Village;Village de pêcheurs;Fischerdorf;;Pueblo de pescadores;;;;;;;;;x
no_fishing_village_desc;Fishers use the nearby water to provide an additional source of food.;La pêche constitue une source de nourriture supplémentaire.;Fischer nutzen nahe gelegene Fischgründe zur Ergänzung des Nahrungsangebots.;;Los pescadores utilizan las aguas cercanas para proporcionar una fuente adicional de alimento.;;;;;;;;;x
no_felt_crafter_1;Clothier;Fabrique de feutre;Filzmacher;;Artesano del fieltro;;;;;;;;;x
no_felt_crafter_2;Clothier;Fabrique de feutre;Filzmacher;;Artesano del fieltro;;;;;;;;;x
no_felt_crafter_3;Clothier;Fabrique de feutre;Filzmacher;;Artesano del fieltro;;;;;;;;;x
no_felt_crafter_4;Clothier;Fabrique de feutre;Filzmacher;;Artesano del fieltro;;;;;;;;;x
no_felt_crafter_5;Clothier;Fabrique de feutre;Filzmacher;;Artesano del fieltro;;;;;;;;;x
no_felt_crafter_6;Clothier;Fabrique de feutre;Filzmacher;;Artesano del fieltro;;;;;;;;;x
no_felt_crafter_7;Clothier;Fabrique de feutre;Filzmacher;;Artesano del fieltro;;;;;;;;;x
no_felt_crafter_8;Clothier;Fabrique de feutre;Filzmacher;;Artesano del fieltro;;;;;;;;;x
no_felt_crafter_desc;Nomadic life is hard, and protection from the elements requires a large supply of cloth for clothes and tents.;On y transforme la laine en feutre pour fabriquer des vêtements ou des tentes.;Stellt aus Wolle Filz her, das zu Kleidung und Zelten weiterverarbeitet wird.;;Convierte la lana en fieltro para su uso en la ropa o la construcción de tiendas de campaña.;;;;;;;;;x
no_composite_bow_crafter_1;Bowyer;Arc composite;Kompositbogen;;Arco compuesto;;;;;;;;;x
no_composite_bow_crafter_2;Bowyer;Arc composite;Kompositbogen;;Arco compuesto;;;;;;;;;x
no_composite_bow_crafter_3;Bowyer;Arc composite;Kompositbogen;;Arco compuesto;;;;;;;;;x
no_composite_bow_crafter_4;Bowyer;Arc composite;Kompositbogen;;Arco compuesto;;;;;;;;;x
no_composite_bow_crafter_5;Bowyer;Arc composite;Kompositbogen;;Arco compuesto;;;;;;;;;x
no_composite_bow_crafter_6;Bowyer;Arc composite;Kompositbogen;;Arco compuesto;;;;;;;;;x
no_composite_bow_crafter_7;Bowyer;Arc composite;Kompositbogen;;Arco compuesto;;;;;;;;;x
no_composite_bow_crafter_8;Bowyer;Arc composite;Kompositbogen;;Arco compuesto;;;;;;;;;x
no_composite_bow_crafter_desc;Bows of every size and description are produced here for the host's hunters and warriors.;Fabriqués en bambou, en corne et en tendons, ces petits arcs composites sont suffisamment maniables pour être utilisés à cheval.;Die kurzen Kompositbögen, die aus Bambus, Horn und Sehnen hergestellt werden, sind so handlich, dass sie selbst während des Reitens eingesetzt werden können.;;Fabricado con bambú, cuerno y tendón, los pequeños arcos compuestos son lo suficientemente ágiles para ser utilizados eficazmente a caballo.;;;;;;;;;x
no_lamellar_armor_crafter_1;Armorer;Fabrique d'armures lamellaires;Rüstungsmacher für Lamellenpanzer;;Artesano de armaduras laminares;;;;;;;;;x
no_lamellar_armor_crafter_2;Armorer;Fabrique d'armures lamellaires;Rüstungsmacher für Lamellenpanzer;;Artesano de armaduras laminares;;;;;;;;;x
no_lamellar_armor_crafter_3;Armorer;Fabrique d'armures lamellaires;Rüstungsmacher für Lamellenpanzer;;Artesano de armaduras laminares;;;;;;;;;x
no_lamellar_armor_crafter_4;Armorer;Fabrique d'armures lamellaires;Rüstungsmacher für Lamellenpanzer;;Artesano de armaduras laminares;;;;;;;;;x
no_lamellar_armor_crafter_5;Armorer;Fabrique d'armures lamellaires;Rüstungsmacher für Lamellenpanzer;;Artesano de armaduras laminares;;;;;;;;;x
no_lamellar_armor_crafter_6;Armorer;Fabrique d'armures lamellaires;Rüstungsmacher für Lamellenpanzer;;Artesano de armaduras laminares;;;;;;;;;x
no_lamellar_armor_crafter_7;Armorer;Fabrique d'armures lamellaires;Rüstungsmacher für Lamellenpanzer;;Artesano de armaduras laminares;;;;;;;;;x
